"AgeGroup","ToD_Condition","Date","sub_id","absavg_recall_blockOverall","absavg_recall_block1","absavg_recall_block2","absavg_recall_block3","minavg_recall_blockOverall","minavg_recall_block1","minavg_recall_block2","minavg_recall_block3","absavg_learning_blockOverall","absavg_learning_block1","absavg_learning_block2","absavg_learning_block3","minavg_learning_blockOverall","minavg_learning_block1","minavg_learning_block2","minavg_learning_block3","SubID","CorrectRecallOld_block1","CorrectRecallOld_block2","CorrectRecallOld_block3","CorrectRecallOld_blockOverall","ForgetRecallOld_block1","ForgetRecallOld_block2","ForgetRecallOld_block3","ForgetRecallOld_blockOverall","CorrectRecallNew_block1","CorrectRecallNew_block2","CorrectRecallNew_block3","CorrectRecallNew_blockOverall","NewRecallOld_block1","NewRecallOld_block2","NewRecallOld_block3","NewRecallOld_blockOverall"
"YA","Morning","27/10/24","Sub030_ToD_Online",101.969696969697,96,107.583333333333,101.272727272727,-3.42424242424242,-26.6,0.916666666666667,12.9090909090909,14.7833333333333,27.1,9.65,7.6,1.91666666666667,8.4,-3.45,0.8,"Sub034_ToD_Online",19,19,20,58,1,1,0,2,8,9,7,24,0,0,0,0
"YA","Morning","27/10/24","Sub030_ToD_Online",101.969696969697,96,107.583333333333,101.272727272727,-3.42424242424242,-26.6,0.916666666666667,12.9090909090909,14.7833333333333,27.1,9.65,7.6,1.91666666666667,8.4,-3.45,0.8,"Sub035_ToD_Online",17,17,18,52,3,3,2,8,7,8,8,23,0,0,0,0
"YA","Morning","27/10/24","Sub030_ToD_Online",101.969696969697,96,107.583333333333,101.272727272727,-3.42424242424242,-26.6,0.916666666666667,12.9090909090909,14.7833333333333,27.1,9.65,7.6,1.91666666666667,8.4,-3.45,0.8,"Sub036_ToD_Online",13,15,12,40,7,5,8,20,5,9,7,21,1,0,0,1
"YA","Morning","27/10/24","Sub031_ToD_Online",86.5957446808511,83.2,81.6875,94.6875,-23.4042553191489,6.4,-3.6875,-71.0625,9.71666666666667,7.05,10,12.1,2.08333333333333,-1.65,4.7,3.2,"Sub030_ToD_Online",10,12,11,33,6,8,9,23,5,8,7,20,1,1,0,2
"YA","Morning","27/10/24","Sub031_ToD_Online",86.5957446808511,83.2,81.6875,94.6875,-23.4042553191489,6.4,-3.6875,-71.0625,9.71666666666667,7.05,10,12.1,2.08333333333333,-1.65,4.7,3.2,"Sub031_ToD_Online",15,16,16,47,5,4,4,13,7,8,5,20,1,1,2,4
"YA","Morning","27/10/24","Sub031_ToD_Online",86.5957446808511,83.2,81.6875,94.6875,-23.4042553191489,6.4,-3.6875,-71.0625,9.71666666666667,7.05,10,12.1,2.08333333333333,-1.65,4.7,3.2,"Sub032_ToD_Online",10,13,12,35,10,7,8,25,8,9,7,24,0,0,0,0
"YA","Morning","27/10/24","Sub031_ToD_Online",86.5957446808511,83.2,81.6875,94.6875,-23.4042553191489,6.4,-3.6875,-71.0625,9.71666666666667,7.05,10,12.1,2.08333333333333,-1.65,4.7,3.2,"Sub033_ToD_Online",13,17,16,46,7,3,4,14,7,8,8,23,1,0,0,1
"YA","Morning","27/10/24","Sub031_ToD_Online",86.5957446808511,83.2,81.6875,94.6875,-23.4042553191489,6.4,-3.6875,-71.0625,9.71666666666667,7.05,10,12.1,2.08333333333333,-1.65,4.7,3.2,"Sub034_ToD_Online",19,19,20,58,1,1,0,2,8,9,7,24,0,0,0,0
"YA","Morning","27/10/24","Sub031_ToD_Online",86.5957446808511,83.2,81.6875,94.6875,-23.4042553191489,6.4,-3.6875,-71.0625,9.71666666666667,7.05,10,12.1,2.08333333333333,-1.65,4.7,3.2,"Sub035_ToD_Online",17,17,18,52,3,3,2,8,7,8,8,23,0,0,0,0
"YA","Morning","27/10/24","Sub031_ToD_Online",86.5957446808511,83.2,81.6875,94.6875,-23.4042553191489,6.4,-3.6875,-71.0625,9.71666666666667,7.05,10,12.1,2.08333333333333,-1.65,4.7,3.2,"Sub036_ToD_Online",13,15,12,40,7,5,8,20,5,9,7,21,1,0,0,1
"YA","Morning","27/10/24","Sub032_ToD_Online",73.8285714285714,61.2,78.0769230769231,79.75,-3.6,13.8,-1.15384615384615,-20.75,6.53333333333333,6.5,7.6,5.5,0.5,0.4,2,-0.9,"Sub030_ToD_Online",10,12,11,33,6,8,9,23,5,8,7,20,1,1,0,2
"YA","Morning","27/10/24","Sub032_ToD_Online",73.8285714285714,61.2,78.0769230769231,79.75,-3.6,13.8,-1.15384615384615,-20.75,6.53333333333333,6.5,7.6,5.5,0.5,0.4,2,-0.9,"Sub031_ToD_Online",15,16,16,47,5,4,4,13,7,8,5,20,1,1,2,4
"YA","Morning","27/10/24","Sub032_ToD_Online",73.8285714285714,61.2,78.0769230769231,79.75,-3.6,13.8,-1.15384615384615,-20.75,6.53333333333333,6.5,7.6,5.5,0.5,0.4,2,-0.9,"Sub032_ToD_Online",10,13,12,35,10,7,8,25,8,9,7,24,0,0,0,0
"YA","Morning","27/10/24","Sub032_ToD_Online",73.8285714285714,61.2,78.0769230769231,79.75,-3.6,13.8,-1.15384615384615,-20.75,6.53333333333333,6.5,7.6,5.5,0.5,0.4,2,-0.9,"Sub033_ToD_Online",13,17,16,46,7,3,4,14,7,8,8,23,1,0,0,1
"YA","Morning","27/10/24","Sub032_ToD_Online",73.8285714285714,61.2,78.0769230769231,79.75,-3.6,13.8,-1.15384615384615,-20.75,6.53333333333333,6.5,7.6,5.5,0.5,0.4,2,-0.9,"Sub034_ToD_Online",19,19,20,58,1,1,0,2,8,9,7,24,0,0,0,0
"YA","Morning","27/10/24","Sub032_ToD_Online",73.8285714285714,61.2,78.0769230769231,79.75,-3.6,13.8,-1.15384615384615,-20.75,6.53333333333333,6.5,7.6,5.5,0.5,0.4,2,-0.9,"Sub035_ToD_Online",17,17,18,52,3,3,2,8,7,8,8,23,0,0,0,0
"YA","Morning","27/10/24","Sub032_ToD_Online",73.8285714285714,61.2,78.0769230769231,79.75,-3.6,13.8,-1.15384615384615,-20.75,6.53333333333333,6.5,7.6,5.5,0.5,0.4,2,-0.9,"Sub036_ToD_Online",13,15,12,40,7,5,8,20,5,9,7,21,1,0,0,1
"YA","Morning","27/10/24","Sub033_ToD_Online",59.304347826087,79.3846153846154,51.6470588235294,51.125,3.47826086956522,9.53846153846154,-9.64705882352941,12.5,6.68333333333333,6.6,6,7.45,-2.05,-3.5,-2.2,-0.45,"Sub030_ToD_Online",10,12,11,33,6,8,9,23,5,8,7,20,1,1,0,2
"YA","Morning","27/10/24","Sub033_ToD_Online",59.304347826087,79.3846153846154,51.6470588235294,51.125,3.47826086956522,9.53846153846154,-9.64705882352941,12.5,6.68333333333333,6.6,6,7.45,-2.05,-3.5,-2.2,-0.45,"Sub031_ToD_Online",15,16,16,47,5,4,4,13,7,8,5,20,1,1,2,4
"YA","Morning","27/10/24","Sub033_ToD_Online",59.304347826087,79.3846153846154,51.6470588235294,51.125,3.47826086956522,9.53846153846154,-9.64705882352941,12.5,6.68333333333333,6.6,6,7.45,-2.05,-3.5,-2.2,-0.45,"Sub032_ToD_Online",10,13,12,35,10,7,8,25,8,9,7,24,0,0,0,0
"YA","Morning","27/10/24","Sub033_ToD_Online",59.304347826087,79.3846153846154,51.6470588235294,51.125,3.47826086956522,9.53846153846154,-9.64705882352941,12.5,6.68333333333333,6.6,6,7.45,-2.05,-3.5,-2.2,-0.45,"Sub033_ToD_Online",13,17,16,46,7,3,4,14,7,8,8,23,1,0,0,1
"YA","Morning","27/10/24","Sub033_ToD_Online",59.304347826087,79.3846153846154,51.6470588235294,51.125,3.47826086956522,9.53846153846154,-9.64705882352941,12.5,6.68333333333333,6.6,6,7.45,-2.05,-3.5,-2.2,-0.45,"Sub034_ToD_Online",19,19,20,58,1,1,0,2,8,9,7,24,0,0,0,0
"YA","Morning","27/10/24","Sub033_ToD_Online",59.304347826087,79.3846153846154,51.6470588235294,51.125,3.47826086956522,9.53846153846154,-9.64705882352941,12.5,6.68333333333333,6.6,6,7.45,-2.05,-3.5,-2.2,-0.45,"Sub035_ToD_Online",17,17,18,52,3,3,2,8,7,8,8,23,0,0,0,0
"YA","Morning","27/10/24","Sub033_ToD_Online",59.304347826087,79.3846153846154,51.6470588235294,51.125,3.47826086956522,9.53846153846154,-9.64705882352941,12.5,6.68333333333333,6.6,6,7.45,-2.05,-3.5,-2.2,-0.45,"Sub036_ToD_Online",13,15,12,40,7,5,8,20,5,9,7,21,1,0,0,1
"YA","Morning","27/10/24","Sub034_ToD_Online",19.0344827586207,25.1052631578947,21.4210526315789,11,-3.06896551724138,-3,-4.68421052631579,-1.6,6.31666666666667,5.45,7.4,6.1,2.58333333333333,2.75,3.6,1.4,"Sub030_ToD_Online",10,12,11,33,6,8,9,23,5,8,7,20,1,1,0,2
"YA","Morning","27/10/24","Sub034_ToD_Online",19.0344827586207,25.1052631578947,21.4210526315789,11,-3.06896551724138,-3,-4.68421052631579,-1.6,6.31666666666667,5.45,7.4,6.1,2.58333333333333,2.75,3.6,1.4,"Sub031_ToD_Online",15,16,16,47,5,4,4,13,7,8,5,20,1,1,2,4
"YA","Morning","27/10/24","Sub034_ToD_Online",19.0344827586207,25.1052631578947,21.4210526315789,11,-3.06896551724138,-3,-4.68421052631579,-1.6,6.31666666666667,5.45,7.4,6.1,2.58333333333333,2.75,3.6,1.4,"Sub032_ToD_Online",10,13,12,35,10,7,8,25,8,9,7,24,0,0,0,0
"YA","Morning","27/10/24","Sub034_ToD_Online",19.0344827586207,25.1052631578947,21.4210526315789,11,-3.06896551724138,-3,-4.68421052631579,-1.6,6.31666666666667,5.45,7.4,6.1,2.58333333333333,2.75,3.6,1.4,"Sub033_ToD_Online",13,17,16,46,7,3,4,14,7,8,8,23,1,0,0,1
"YA","Morning","27/10/24","Sub034_ToD_Online",19.0344827586207,25.1052631578947,21.4210526315789,11,-3.06896551724138,-3,-4.68421052631579,-1.6,6.31666666666667,5.45,7.4,6.1,2.58333333333333,2.75,3.6,1.4,"Sub034_ToD_Online",19,19,20,58,1,1,0,2,8,9,7,24,0,0,0,0
"YA","Morning","27/10/24","Sub034_ToD_Online",19.0344827586207,25.1052631578947,21.4210526315789,11,-3.06896551724138,-3,-4.68421052631579,-1.6,6.31666666666667,5.45,7.4,6.1,2.58333333333333,2.75,3.6,1.4,"Sub035_ToD_Online",17,17,18,52,3,3,2,8,7,8,8,23,0,0,0,0
"YA","Morning","27/10/24","Sub034_ToD_Online",19.0344827586207,25.1052631578947,21.4210526315789,11,-3.06896551724138,-3,-4.68421052631579,-1.6,6.31666666666667,5.45,7.4,6.1,2.58333333333333,2.75,3.6,1.4,"Sub036_ToD_Online",13,15,12,40,7,5,8,20,5,9,7,21,1,0,0,1
"YA","Morning","27/10/24","Sub035_ToD_Online",31.8846153846154,21.7647058823529,39.6470588235294,34.1111111111111,-8.80769230769231,-3.76470588235294,-17.7647058823529,-5.11111111111111,10.8,11.4,12.5,8.5,1.7,-0.7,1.3,4.5,"Sub030_ToD_Online",10,12,11,33,6,8,9,23,5,8,7,20,1,1,0,2
"YA","Morning","27/10/24","Sub035_ToD_Online",31.8846153846154,21.7647058823529,39.6470588235294,34.1111111111111,-8.80769230769231,-3.76470588235294,-17.7647058823529,-5.11111111111111,10.8,11.4,12.5,8.5,1.7,-0.7,1.3,4.5,"Sub031_ToD_Online",15,16,16,47,5,4,4,13,7,8,5,20,1,1,2,4
"YA","Morning","27/10/24","Sub035_ToD_Online",31.8846153846154,21.7647058823529,39.6470588235294,34.1111111111111,-8.80769230769231,-3.76470588235294,-17.7647058823529,-5.11111111111111,10.8,11.4,12.5,8.5,1.7,-0.7,1.3,4.5,"Sub032_ToD_Online",10,13,12,35,10,7,8,25,8,9,7,24,0,0,0,0
"YA","Morning","27/10/24","Sub035_ToD_Online",31.8846153846154,21.7647058823529,39.6470588235294,34.1111111111111,-8.80769230769231,-3.76470588235294,-17.7647058823529,-5.11111111111111,10.8,11.4,12.5,8.5,1.7,-0.7,1.3,4.5,"Sub033_ToD_Online",13,17,16,46,7,3,4,14,7,8,8,23,1,0,0,1
"YA","Morning","27/10/24","Sub035_ToD_Online",31.8846153846154,21.7647058823529,39.6470588235294,34.1111111111111,-8.80769230769231,-3.76470588235294,-17.7647058823529,-5.11111111111111,10.8,11.4,12.5,8.5,1.7,-0.7,1.3,4.5,"Sub034_ToD_Online",19,19,20,58,1,1,0,2,8,9,7,24,0,0,0,0
"YA","Morning","27/10/24","Sub035_ToD_Online",31.8846153846154,21.7647058823529,39.6470588235294,34.1111111111111,-8.80769230769231,-3.76470588235294,-17.7647058823529,-5.11111111111111,10.8,11.4,12.5,8.5,1.7,-0.7,1.3,4.5,"Sub035_ToD_Online",17,17,18,52,3,3,2,8,7,8,8,23,0,0,0,0
"YA","Morning","27/10/24","Sub035_ToD_Online",31.8846153846154,21.7647058823529,39.6470588235294,34.1111111111111,-8.80769230769231,-3.76470588235294,-17.7647058823529,-5.11111111111111,10.8,11.4,12.5,8.5,1.7,-0.7,1.3,4.5,"Sub036_ToD_Online",13,15,12,40,7,5,8,20,5,9,7,21,1,0,0,1
"YA","Morning","27/10/24","Sub036_ToD_Online",60.3,68,58,54.8333333333333,10.95,1.23076923076923,7.6,25.6666666666667,9.2,10.8,7.25,9.55,-0.0666666666666667,-4,2.35,1.45,"Sub030_ToD_Online",10,12,11,33,6,8,9,23,5,8,7,20,1,1,0,2
"YA","Morning","27/10/24","Sub036_ToD_Online",60.3,68,58,54.8333333333333,10.95,1.23076923076923,7.6,25.6666666666667,9.2,10.8,7.25,9.55,-0.0666666666666667,-4,2.35,1.45,"Sub031_ToD_Online",15,16,16,47,5,4,4,13,7,8,5,20,1,1,2,4
"YA","Morning","27/10/24","Sub036_ToD_Online",60.3,68,58,54.8333333333333,10.95,1.23076923076923,7.6,25.6666666666667,9.2,10.8,7.25,9.55,-0.0666666666666667,-4,2.35,1.45,"Sub032_ToD_Online",10,13,12,35,10,7,8,25,8,9,7,24,0,0,0,0
"YA","Morning","27/10/24","Sub036_ToD_Online",60.3,68,58,54.8333333333333,10.95,1.23076923076923,7.6,25.6666666666667,9.2,10.8,7.25,9.55,-0.0666666666666667,-4,2.35,1.45,"Sub033_ToD_Online",13,17,16,46,7,3,4,14,7,8,8,23,1,0,0,1
"YA","Morning","27/10/24","Sub036_ToD_Online",60.3,68,58,54.8333333333333,10.95,1.23076923076923,7.6,25.6666666666667,9.2,10.8,7.25,9.55,-0.0666666666666667,-4,2.35,1.45,"Sub034_ToD_Online",19,19,20,58,1,1,0,2,8,9,7,24,0,0,0,0
"YA","Morning","27/10/24","Sub036_ToD_Online",60.3,68,58,54.8333333333333,10.95,1.23076923076923,7.6,25.6666666666667,9.2,10.8,7.25,9.55,-0.0666666666666667,-4,2.35,1.45,"Sub035_ToD_Online",17,17,18,52,3,3,2,8,7,8,8,23,0,0,0,0
"YA","Morning","27/10/24","Sub036_ToD_Online",60.3,68,58,54.8333333333333,10.95,1.23076923076923,7.6,25.6666666666667,9.2,10.8,7.25,9.55,-0.0666666666666667,-4,2.35,1.45,"Sub036_ToD_Online",13,15,12,40,7,5,8,20,5,9,7,21,1,0,0,1
"YA","Morning","28/10/24","Sub037_ToD_Online",30.5869565217391,20.0666666666667,36.625,34.6666666666667,2.28260869565217,14.3333333333333,9.75,-17.7333333333333,10.7,13.5,8.65,9.95,-1.93333333333333,-2.2,-4.45,0.85,"Sub037_ToD_Online",15,16,15,46,5,4,5,14,8,8,8,24,0,0,0,0
"YA","Morning","28/10/24","Sub037_ToD_Online",30.5869565217391,20.0666666666667,36.625,34.6666666666667,2.28260869565217,14.3333333333333,9.75,-17.7333333333333,10.7,13.5,8.65,9.95,-1.93333333333333,-2.2,-4.45,0.85,"Sub038_ToD_Online",17,20,20,57,3,0,0,3,8,8,8,24,0,0,0,0
"YA","Morning","28/10/24","Sub037_ToD_Online",30.5869565217391,20.0666666666667,36.625,34.6666666666667,2.28260869565217,14.3333333333333,9.75,-17.7333333333333,10.7,13.5,8.65,9.95,-1.93333333333333,-2.2,-4.45,0.85,"Sub039_ToD_Online",16,14,15,45,4,6,5,15,8,9,7,24,0,0,0,0
"YA","Morning","28/10/24","Sub037_ToD_Online",30.5869565217391,20.0666666666667,36.625,34.6666666666667,2.28260869565217,14.3333333333333,9.75,-17.7333333333333,10.7,13.5,8.65,9.95,-1.93333333333333,-2.2,-4.45,0.85,"Sub061_ToD_Online",16,16,17,49,3,4,3,10,8,9,7,24,0,0,0,0
"YA","Morning","28/10/24","Sub038_ToD_Online",7.52631578947368,7.64705882352941,9.55,5.4,3.59649122807018,3.05882352941176,5.45,2.2,5.7,5.95,7.1,4.05,0.733333333333333,-2.35,2.2,2.35,"Sub037_ToD_Online",15,16,15,46,5,4,5,14,8,8,8,24,0,0,0,0
"YA","Morning","28/10/24","Sub038_ToD_Online",7.52631578947368,7.64705882352941,9.55,5.4,3.59649122807018,3.05882352941176,5.45,2.2,5.7,5.95,7.1,4.05,0.733333333333333,-2.35,2.2,2.35,"Sub038_ToD_Online",17,20,20,57,3,0,0,3,8,8,8,24,0,0,0,0
"YA","Morning","28/10/24","Sub038_ToD_Online",7.52631578947368,7.64705882352941,9.55,5.4,3.59649122807018,3.05882352941176,5.45,2.2,5.7,5.95,7.1,4.05,0.733333333333333,-2.35,2.2,2.35,"Sub039_ToD_Online",16,14,15,45,4,6,5,15,8,9,7,24,0,0,0,0
"YA","Morning","28/10/24","Sub038_ToD_Online",7.52631578947368,7.64705882352941,9.55,5.4,3.59649122807018,3.05882352941176,5.45,2.2,5.7,5.95,7.1,4.05,0.733333333333333,-2.35,2.2,2.35,"Sub061_ToD_Online",16,16,17,49,3,4,3,10,8,9,7,24,0,0,0,0
"YA","Morning","28/10/24","Sub039_ToD_Online",74.0222222222222,47.8125,104.785714285714,73.2666666666667,0.333333333333333,5.3125,19.2142857142857,-22.6,10.3166666666667,10.75,9.5,10.7,-1.48333333333333,-0.45,-4,0,"Sub037_ToD_Online",15,16,15,46,5,4,5,14,8,8,8,24,0,0,0,0
"YA","Morning","28/10/24","Sub039_ToD_Online",74.0222222222222,47.8125,104.785714285714,73.2666666666667,0.333333333333333,5.3125,19.2142857142857,-22.6,10.3166666666667,10.75,9.5,10.7,-1.48333333333333,-0.45,-4,0,"Sub038_ToD_Online",17,20,20,57,3,0,0,3,8,8,8,24,0,0,0,0
"YA","Morning","28/10/24","Sub039_ToD_Online",74.0222222222222,47.8125,104.785714285714,73.2666666666667,0.333333333333333,5.3125,19.2142857142857,-22.6,10.3166666666667,10.75,9.5,10.7,-1.48333333333333,-0.45,-4,0,"Sub039_ToD_Online",16,14,15,45,4,6,5,15,8,9,7,24,0,0,0,0
"YA","Morning","28/10/24","Sub039_ToD_Online",74.0222222222222,47.8125,104.785714285714,73.2666666666667,0.333333333333333,5.3125,19.2142857142857,-22.6,10.3166666666667,10.75,9.5,10.7,-1.48333333333333,-0.45,-4,0,"Sub061_ToD_Online",16,16,17,49,3,4,3,10,8,9,7,24,0,0,0,0
"YA","Morning","28/10/24","Sub061_ToD_Online",25.7959183673469,14.4375,33.6875,29.0588235294118,-1.30612244897959,-0.0625,-5.1875,1.17647058823529,6.46666666666667,6.85,7.6,4.95,-2.2,-6.55,0.3,-0.35,"Sub037_ToD_Online",15,16,15,46,5,4,5,14,8,8,8,24,0,0,0,0
"YA","Morning","28/10/24","Sub061_ToD_Online",25.7959183673469,14.4375,33.6875,29.0588235294118,-1.30612244897959,-0.0625,-5.1875,1.17647058823529,6.46666666666667,6.85,7.6,4.95,-2.2,-6.55,0.3,-0.35,"Sub038_ToD_Online",17,20,20,57,3,0,0,3,8,8,8,24,0,0,0,0
"YA","Morning","28/10/24","Sub061_ToD_Online",25.7959183673469,14.4375,33.6875,29.0588235294118,-1.30612244897959,-0.0625,-5.1875,1.17647058823529,6.46666666666667,6.85,7.6,4.95,-2.2,-6.55,0.3,-0.35,"Sub039_ToD_Online",16,14,15,45,4,6,5,15,8,9,7,24,0,0,0,0
"YA","Morning","28/10/24","Sub061_ToD_Online",25.7959183673469,14.4375,33.6875,29.0588235294118,-1.30612244897959,-0.0625,-5.1875,1.17647058823529,6.46666666666667,6.85,7.6,4.95,-2.2,-6.55,0.3,-0.35,"Sub061_ToD_Online",16,16,17,49,3,4,3,10,8,9,7,24,0,0,0,0
"YA","Morning","6/11/2024","Sub087_ToD_Online",44.9444444444444,44.1818181818182,14.5555555555556,62.5625,4.55555555555556,9.63636363636364,-13.6666666666667,11.3125,6.98333333333333,4,11.25,5.7,-2.51666666666667,-0.6,-7.05,0.1,"Sub087_ToD_Online",11,9,16,36,9,11,4,24,8,8,8,24,0,0,0,0
"YA","Morning","6/12/2024","Sub088_ToD_Online",46.375,56.3,39.8888888888889,43.2307692307692,-0.25,14.9,12.1111111111111,-20.4615384615385,13.45,20,9.15,11.2,1.48333333333333,-3,3.45,4,"Sub088_ToD_Online",10,9,13,32,10,11,7,28,7,9,7,23,0,0,0,0
"YA","Morning","6/13/2024","Sub089_ToD_Online",22.4117647058824,19.4,31.5,13.875,-3,13.6666666666667,-10.8,-8.875,7.9,3.2,15.6,4.9,1.86666666666667,0.8,6.1,-1.3,"Sub089_ToD_Online",15,20,16,51,4,0,4,8,8,9,5,22,0,0,2,2
"YA","Morning","6/13/2024","Sub089_ToD_Online",22.4117647058824,19.4,31.5,13.875,-3,13.6666666666667,-10.8,-8.875,7.9,3.2,15.6,4.9,1.86666666666667,0.8,6.1,-1.3,"Sub092_ToD_Online",14,7,9,30,6,13,11,30,8,7,5,20,0,1,3,4
"YA","Morning","6/13/2024","Sub092_ToD_Online",74.8666666666667,76.3571428571429,43.5714285714286,96.8888888888889,-0.8,-0.642857142857143,3.57142857142857,-4.44444444444444,11.0833333333333,6.8,13.75,12.7,-0.416666666666667,0,-7.75,6.5,"Sub089_ToD_Online",15,20,16,51,4,0,4,8,8,9,5,22,0,0,2,2
"YA","Morning","6/13/2024","Sub092_ToD_Online",74.8666666666667,76.3571428571429,43.5714285714286,96.8888888888889,-0.8,-0.642857142857143,3.57142857142857,-4.44444444444444,11.0833333333333,6.8,13.75,12.7,-0.416666666666667,0,-7.75,6.5,"Sub092_ToD_Online",14,7,9,30,6,13,11,30,8,7,5,20,0,1,3,4
"YA","Night","23/10/24","Sub008_ToD_Online",46.6363636363636,37.2307692307692,51,50.2777777777778,-0.227272727272727,5.07692307692308,3,-6.38888888888889,10.4166666666667,9.45,6.8,15,-2.75,-2.35,1.2,-7.1,"Sub008_ToD_Online",13,13,18,44,7,7,2,16,8,7,7,22,0,1,1,2
"YA","Night","23/10/24","Sub008_ToD_Online",46.6363636363636,37.2307692307692,51,50.2777777777778,-0.227272727272727,5.07692307692308,3,-6.38888888888889,10.4166666666667,9.45,6.8,15,-2.75,-2.35,1.2,-7.1,"Sub009_ToD_Online",15,13,8,36,5,7,12,24,7,9,7,23,0,0,0,0
"YA","Night","23/10/24","Sub009_ToD_Online",34.9722222222222,28.2666666666667,39.3846153846154,40.375,0.861111111111111,2.66666666666667,11.2307692307692,-19.375,5.43333333333333,5.3,6.1,4.9,-0.566666666666667,-2.1,0.5,-0.1,"Sub008_ToD_Online",13,13,18,44,7,7,2,16,8,7,7,22,0,1,1,2
"YA","Night","23/10/24","Sub009_ToD_Online",34.9722222222222,28.2666666666667,39.3846153846154,40.375,0.861111111111111,2.66666666666667,11.2307692307692,-19.375,5.43333333333333,5.3,6.1,4.9,-0.566666666666667,-2.1,0.5,-0.1,"Sub009_ToD_Online",15,13,8,36,5,7,12,24,7,9,7,23,0,0,0,0
"YA","Night","24/10/24","Sub012_ToD_Online",20.3620689655172,8.25,24.1,29.6666666666667,7.18965517241379,-2.75,4.1,21.6666666666667,4.18333333333333,4.4,3.45,4.7,0.45,0.3,-0.25,1.3,"Sub012_ToD_Online",20,20,18,58,0,0,2,2,8,8,8,24,0,0,0,0
"YA","Night","24/10/24","Sub012_ToD_Online",20.3620689655172,8.25,24.1,29.6666666666667,7.18965517241379,-2.75,4.1,21.6666666666667,4.18333333333333,4.4,3.45,4.7,0.45,0.3,-0.25,1.3,"Sub013_ToD_Online",16,17,16,49,4,3,4,11,6,9,7,22,1,0,0,1
"YA","Night","24/10/24","Sub012_ToD_Online",20.3620689655172,8.25,24.1,29.6666666666667,7.18965517241379,-2.75,4.1,21.6666666666667,4.18333333333333,4.4,3.45,4.7,0.45,0.3,-0.25,1.3,"Sub014_ToD_Online",19,17,14,50,1,3,6,10,8,8,8,24,0,0,0,0
"YA","Night","24/10/24","Sub012_ToD_Online",20.3620689655172,8.25,24.1,29.6666666666667,7.18965517241379,-2.75,4.1,21.6666666666667,4.18333333333333,4.4,3.45,4.7,0.45,0.3,-0.25,1.3,"Sub015_ToD_Online",14,17,13,44,6,3,7,16,8,8,8,24,0,0,0,0
"YA","Night","24/10/24","Sub013_ToD_Online",56.9795918367347,46.25,61.7647058823529,62.625,-6.04081632653061,-10.875,18.8235294117647,-27.625,10.4166666666667,7.4,17,6.85,3.25,-2.7,12.3,0.15,"Sub012_ToD_Online",20,20,18,58,0,0,2,2,8,8,8,24,0,0,0,0
"YA","Night","24/10/24","Sub013_ToD_Online",56.9795918367347,46.25,61.7647058823529,62.625,-6.04081632653061,-10.875,18.8235294117647,-27.625,10.4166666666667,7.4,17,6.85,3.25,-2.7,12.3,0.15,"Sub013_ToD_Online",16,17,16,49,4,3,4,11,6,9,7,22,1,0,0,1
"YA","Night","24/10/24","Sub013_ToD_Online",56.9795918367347,46.25,61.7647058823529,62.625,-6.04081632653061,-10.875,18.8235294117647,-27.625,10.4166666666667,7.4,17,6.85,3.25,-2.7,12.3,0.15,"Sub014_ToD_Online",19,17,14,50,1,3,6,10,8,8,8,24,0,0,0,0
"YA","Night","24/10/24","Sub013_ToD_Online",56.9795918367347,46.25,61.7647058823529,62.625,-6.04081632653061,-10.875,18.8235294117647,-27.625,10.4166666666667,7.4,17,6.85,3.25,-2.7,12.3,0.15,"Sub015_ToD_Online",14,17,13,44,6,3,7,16,8,8,8,24,0,0,0,0
"YA","Night","24/10/24","Sub014_ToD_Online",27.22,23.8947368421053,24.7058823529412,34.7857142857143,-6.66,2.84210526315789,-8.11764705882353,-17.7857142857143,6.01666666666667,6.45,5.5,6.1,0.116666666666667,0.75,0.9,-1.3,"Sub012_ToD_Online",20,20,18,58,0,0,2,2,8,8,8,24,0,0,0,0
"YA","Night","24/10/24","Sub014_ToD_Online",27.22,23.8947368421053,24.7058823529412,34.7857142857143,-6.66,2.84210526315789,-8.11764705882353,-17.7857142857143,6.01666666666667,6.45,5.5,6.1,0.116666666666667,0.75,0.9,-1.3,"Sub013_ToD_Online",16,17,16,49,4,3,4,11,6,9,7,22,1,0,0,1
"YA","Night","24/10/24","Sub014_ToD_Online",27.22,23.8947368421053,24.7058823529412,34.7857142857143,-6.66,2.84210526315789,-8.11764705882353,-17.7857142857143,6.01666666666667,6.45,5.5,6.1,0.116666666666667,0.75,0.9,-1.3,"Sub014_ToD_Online",19,17,14,50,1,3,6,10,8,8,8,24,0,0,0,0
"YA","Night","24/10/24","Sub014_ToD_Online",27.22,23.8947368421053,24.7058823529412,34.7857142857143,-6.66,2.84210526315789,-8.11764705882353,-17.7857142857143,6.01666666666667,6.45,5.5,6.1,0.116666666666667,0.75,0.9,-1.3,"Sub015_ToD_Online",14,17,13,44,6,3,7,16,8,8,8,24,0,0,0,0
"YA","Night","24/10/24","Sub015_ToD_Online",64,68.8571428571429,78.5882352941177,39.6923076923077,3.77272727272727,-23.5714285714286,17.5294117647059,15.2307692307692,7.7,8.2,9.65,5.25,0.266666666666667,4.1,-2.45,-0.85,"Sub012_ToD_Online",20,20,18,58,0,0,2,2,8,8,8,24,0,0,0,0
